Agency,Agency_Type,Dist_Channel,Prod_Name,Claim,Duration,Destination,Net_Sales,Commission,Age
7,1,1,10,0,12,OTHERS,0,0,36
7,1,1,10,0,4,26,32,0,36
7,1,1,10,0,13,OTHERS,13,0,32
7,1,1,10,0,8,53,44,0,36
7,1,1,10,0,13,OTHERS,13,0,24
7,1,1,10,0,10,118,21,0,36
7,1,1,10,0,10,57,10,0,36
7,1,1,10,0,10,57,11,0,36
7,1,1,10,0,83,26,45,0,36
7,1,1,10,0,12,OTHERS,13,0,25
7,1,1,10,0,13,OTHERS,13,0,28
7,1,1,10,0,31,OTHERS,53,0,30
7,1,1,10,0,34,140,49,0,46
7,1,1,10,0,3,57,24,0,36
7,1,1,10,0,2,26,16,0,36
7,1,1,10,0,10,OTHERS,26,0,36
7,1,1,10,0,2,118,10,0,36
7,1,1,10,0,9,OTHERS,12,0,23
7,1,1,10,0,103,118,39,0,36
7,1,1,10,0,13,OTHERS,11,0,36
7,1,1,10,0,22,79,10,0,40
7,1,1,10,0,2,OTHERS,10,0,36
7,1,1,10,0,7,OTHERS,13,0,25
7,1,1,10,0,30,56,10,0,33
7,1,1,10,0,25,129,23,0,36
7,1,1,10,0,12,OTHERS,13,0,25
7,1,1,10,0,20,OTHERS,80,0,37
7,1,1,10,0,22,129,30,0,36
7,1,1,10,0,1,118,10,0,36
7,1,1,10,0,13,OTHERS,13,0,30
7,1,1,10,0,26,OTHERS,18,0,36
7,1,1,10,0,28,140,80,0,30
7,1,1,10,0,35,53,15,0,36
7,1,1,10,0,29,129,12,0,34
7,1,1,10,0,8,OTHERS,13,0,25
7,1,1,10,0,30,102,12,0,36
7,1,1,10,0,13,OTHERS,0,0,34
7,1,1,10,0,13,OTHERS,13,0,25
7,1,1,10,0,13,OTHERS,13,0,26
7,1,1,10,0,13,OTHERS,13,0,29
7,1,1,10,0,43,OTHERS,13,0,30
7,1,1,10,0,80,129,14,0,23
7,1,1,10,0,13,OTHERS,0,0,29
7,1,1,10,0,9,OTHERS,13,0,30
7,1,1,10,0,13,OTHERS,13,0,27
7,1,1,10,0,11,OTHERS,13,0,36
7,1,1,10,0,11,OTHERS,13,0,34
7,1,1,10,0,35,118,10,0,36
7,1,1,10,0,70,OTHERS,27,0,39
7,1,1,10,0,25,129,40,0,36
7,1,1,10,0,64,118,10,0,36
7,1,1,10,0,20,OTHERS,10,0,36
7,1,1,10,0,8,129,14,0,36
7,1,1,10,0,35,53,13,0,36
7,1,1,10,0,5,57,10,0,49
7,1,1,10,0,13,OTHERS,13,0,33
7,1,1,10,0,27,57,15,0,38
7,1,1,10,0,16,57,80,0,36
7,1,1,10,0,8,OTHERS,0,0,27
7,1,1,10,0,8,OTHERS,13,0,27
7,1,1,10,0,7,OTHERS,13,0,30
7,1,1,10,0,6,57,10,0,36
7,1,1,10,0,92,OTHERS,10,0,36
7,1,1,10,0,13,OTHERS,13,0,28
7,1,1,10,0,22,OTHERS,17,0,36
7,1,1,10,0,8,26,28,0,36
7,1,1,10,0,24,129,10,0,31
7,1,1,10,0,20,56,15,0,36
7,1,1,10,0,39,OTHERS,45,0,36
7,1,1,10,0,107,26,17,0,36
7,1,1,10,0,2,118,10,0,49
7,1,1,10,0,14,118,10,0,36
7,1,1,10,0,52,57,11,0,36
7,1,1,10,0,6,118,30,0,36
7,1,1,10,0,7,OTHERS,13,0,35
7,1,1,10,0,18,53,15,0,36
7,1,1,10,0,7,OTHERS,37,0,47
7,1,1,10,0,23,OTHERS,10,0,23
7,1,1,10,0,12,140,11,0,34
7,1,1,10,0,26,26,43,0,36
7,1,1,10,0,10,OTHERS,80,0,36
7,1,1,10,0,18,OTHERS,63,0,36
7,1,1,10,0,10,OTHERS,13,0,30
7,1,1,10,0,26,79,10,0,32
7,1,1,10,0,18,OTHERS,27,0,36
7,1,1,10,0,27,57,51,0,36
7,1,1,10,0,7,4,44,0,36
7,1,1,10,0,90,OTHERS,80,0,36
7,1,1,10,0,5,OTHERS,10,0,36
7,1,1,10,0,70,56,26,0,36
7,1,1,10,0,13,OTHERS,0,0,27
7,1,1,0,0,20,56,22,0,36
7,1,1,0,0,11,118,21,0,36
7,1,1,0,0,11,79,20,0,36
7,1,1,0,0,3,118,20,0,36
7,1,1,0,0,1,OTHERS,20,0,36
7,1,1,0,0,39,79,20,0,36
7,1,1,0,0,108,OTHERS,27,0,36
7,1,1,0,0,5,79,20,0,36
7,1,1,0,0,4,102,20,0,36
7,1,1,0,0,3,26,20,0,36
7,1,1,0,0,9,26,20,0,36
7,1,1,0,0,1,79,20,0,36
7,1,1,0,0,5,102,32,0,37
7,1,1,0,0,16,57,20,0,36
7,1,1,0,0,9,26,20,0,36
7,1,1,0,0,22,56,20,0,36
7,1,1,0,0,31,OTHERS,34,0,36
7,1,1,0,0,11,4,20,0,36
8,0,1,25,0,1,56,31,12.4,36
10,1,1,25,0,70,OTHERS,75,28.5,48
10,1,1,15,0,76,57,29,11.02,48
10,1,1,15,0,33,OTHERS,27,42.18,48
12,0,1,25,0,2,OTHERS,15,6,28
12,0,1,25,0,7,OTHERS,15,6,32
12,0,1,25,0,5,OTHERS,15,6,36
12,0,1,25,0,3,OTHERS,15,6,33
13,0,1,22,0,46,118,1.93,0.54,48
13,0,1,22,0,112,118,10.75,3.02,48
13,0,1,22,0,68,118,16.65,4.67,48
13,0,1,22,0,112,118,10.75,3.02,48
13,0,1,22,0,22,118,6.71,1.88,48
13,0,1,22,0,112,118,10.75,3.02,48
9,0,1,8,0,86,OTHERS,26,9.1,49
9,0,1,8,0,6,53,26,9.1,54
9,0,1,8,0,48,129,22,7.7,38
9,0,1,8,0,35,4,22,7.7,43
9,0,1,8,0,12,57,22,7.7,39
9,0,1,8,0,5,102,18,6.3,39
9,0,1,8,0,22,4,26,9.1,40
9,0,1,8,0,13,26,26,9.1,49
9,0,1,8,0,54,56,50,17.5,31
9,0,1,8,0,12,79,22,7.7,36
9,0,1,8,0,12,26,26,9.1,48
9,0,1,8,0,46,102,37,12.95,39
9,0,1,8,0,16,53,26,9.1,35
9,0,1,8,0,35,53,26,9.1,36
5,1,0,12,0,38,129,29,9.57,36
3,1,0,12,0,22,79,29,9.57,36
2,0,1,9,0,36,118,80.6,20.15,27
2,0,1,9,0,5,118,17.55,4.39,27
2,0,1,9,0,44,118,27,32.83,32
2,0,1,9,0,5,118,23.4,5.85,40
2,0,1,9,0,11,118,30.55,7.64,36
2,0,1,9,0,9,118,17.55,4.39,24
2,0,1,9,0,3,118,17.55,4.39,26
2,0,1,9,0,9,118,17.55,4.39,24
2,0,1,9,0,6,118,23.4,5.85,36
2,0,1,9,0,9,118,30.55,7.64,28
2,0,1,9,0,38,118,27,28.93,30
2,0,1,17,0,3,118,30,7.5,32
2,0,1,17,0,3,118,19.5,4.88,35
2,0,1,17,0,9,118,43.55,10.89,53
2,0,1,17,0,22,118,70.85,17.71,34
2,0,1,17,0,7,118,31.85,7.96,30
2,0,1,13,0,26,118,77.35,19.34,33
2,0,1,4,0,22,118,27,46.96,36
2,0,1,4,0,22,118,27,46.96,29
2,0,1,4,0,22,118,27,46.96,41
2,0,1,4,0,22,118,27,63.21,34
2,0,1,4,0,22,118,0,63.21,46
2,0,1,4,0,22,118,27,63.21,40
2,0,1,4,0,22,118,27,63.21,36
2,0,1,4,0,22,118,27,63.21,30
2,0,1,4,0,22,118,27,63.21,33
6,1,1,16,0,15,OTHERS,69.3,41.58,31
6,1,1,16,0,3,79,19.8,11.88,49
6,1,1,16,0,109,4,89.1,53.46,50
6,1,1,16,0,11,OTHERS,49.5,29.7,37
6,1,1,16,0,18,4,69.3,41.58,39
6,1,1,16,0,22,OTHERS,0,77.22,34
6,1,1,16,0,38,4,59.4,35.64,34
6,1,1,16,0,40,OTHERS,79.2,47.52,41
6,1,1,16,0,8,79,39.6,23.76,40
6,1,1,16,0,87,OTHERS,0,17.82,31
6,1,1,16,0,38,4,79.2,47.52,41
6,1,1,16,0,60,140,79.2,47.52,45
6,1,1,16,0,7,79,39.6,23.76,51
6,1,1,16,0,44,4,27,59.4,31
6,1,1,16,0,61,79,29.7,17.82,40
6,1,1,16,0,4,4,39.6,23.76,42
6,1,1,16,0,59,4,39.6,23.76,51
6,1,1,16,0,18,140,27,100.98,54
6,1,1,16,0,18,140,0,100.98,54
6,1,1,16,0,60,129,29.7,17.82,38
6,1,1,16,0,6,79,19.8,11.88,31
6,1,1,16,0,33,OTHERS,39.6,23.76,33
6,1,1,16,0,114,OTHERS,9.9,5.94,31
6,1,1,16,0,22,4,0,41.58,31
6,1,1,16,0,10,OTHERS,39.6,23.76,27
6,1,1,16,0,66,OTHERS,79.2,47.52,46
6,1,1,16,0,34,OTHERS,0,5.94,31
6,1,1,16,0,10,140,29.7,17.82,30
6,1,1,16,0,15,140,39.6,23.76,30
6,1,1,16,0,108,140,69.3,41.58,31
6,1,1,16,0,54,4,79.2,47.52,47
6,1,1,16,0,45,OTHERS,49.5,29.7,41
6,1,1,16,0,47,4,69.3,41.58,46
6,1,1,16,0,99,OTHERS,27,136.62,50
6,1,1,16,0,5,79,29.7,17.82,31
6,1,1,16,0,7,79,49.5,29.7,52
6,1,1,16,0,3,OTHERS,0,17.82,33
6,1,1,16,0,3,79,19.8,11.88,43
6,1,1,16,0,66,OTHERS,29.7,17.82,36
6,1,1,16,0,14,4,0,23.76,31
7,1,1,1,0,16,56,42,0,36
7,1,1,1,0,61,OTHERS,82,0,36
7,1,1,1,0,14,OTHERS,20,0,36
7,1,1,1,0,74,102,20,0,36
7,1,1,1,0,23,26,34,0,42
7,1,1,1,0,4,57,22,0,28
7,1,1,1,0,22,53,23,0,36
7,1,1,1,0,33,129,20,0,39
7,1,1,1,0,76,OTHERS,27,0,36
7,1,1,1,0,31,129,24,0,36
7,1,1,1,0,40,26,27,0,36
7,1,1,1,0,22,53,26,0,36
7,1,1,1,0,22,53,26,0,36
7,1,1,1,0,12,26,40,0,36
7,1,1,1,0,5,OTHERS,39,0,36
7,1,1,1,0,10,57,20,0,53
7,1,1,1,0,6,OTHERS,31,0,36
7,1,1,1,0,3,53,87,0,36
7,1,1,1,0,75,118,62,0,36
7,1,1,1,0,5,26,76,0,36
7,1,1,1,0,22,OTHERS,20,0,36
7,1,1,1,0,23,OTHERS,93,0,36
7,1,1,1,0,12,129,26,0,36
7,1,1,1,0,13,79,20,0,36
7,1,1,1,0,67,102,22,0,36
7,1,1,1,0,7,53,24,0,27
7,1,1,1,0,46,102,26,0,36
7,1,1,1,0,22,OTHERS,35,0,36
7,1,1,1,0,10,102,41,0,36
7,1,1,1,0,34,129,20,0,48
7,1,1,1,0,33,57,28,0,28
7,1,1,1,0,42,102,22,0,36
7,1,1,1,0,13,53,20,0,46
7,1,1,1,0,27,79,20,0,36
7,1,1,1,0,33,26,30,0,36
7,1,1,1,0,6,53,45,0,36
7,1,1,1,0,17,53,26,0,36
7,1,1,1,0,50,102,30,0,36
7,1,1,1,0,10,102,47,0,36
7,1,1,1,0,33,53,20,0,36
7,1,1,1,0,6,OTHERS,40,0,30
7,1,1,1,0,18,OTHERS,21,0,36
7,1,1,1,0,23,79,20,0,40
7,1,1,1,0,23,79,20,0,44
7,1,1,1,0,59,OTHERS,34,0,36
7,1,1,1,0,27,OTHERS,68,0,36
7,1,1,1,0,3,57,20,0,44
7,1,1,1,0,22,102,20,0,36
7,1,1,1,0,18,57,20,0,36
7,1,1,1,0,48,26,35,0,36
7,1,1,1,0,15,57,20,0,36
7,1,1,1,0,10,140,28,0,34
7,1,1,1,0,8,79,31,0,36
7,1,1,1,0,15,140,27,0,39
7,1,1,1,0,28,57,20,0,36
7,1,1,1,0,24,26,36,0,36
7,1,1,1,0,33,57,20,0,27
7,1,1,1,0,10,79,24,0,36
7,1,1,1,0,6,57,20,0,36
7,1,1,1,0,9,79,20,0,36
7,1,1,1,0,25,57,20,0,36
7,1,1,1,0,17,79,20,0,39
7,1,1,10,0,22,53,17,0,36
7,1,1,10,0,3,79,14,0,36
7,1,1,10,0,65,129,11,0,36
7,1,1,10,0,19,OTHERS,15,0,36
7,1,1,10,0,33,53,17,0,36
7,1,1,10,0,9,57,22,0,36
7,1,1,10,0,2,OTHERS,10,0,49
7,1,1,10,0,12,26,28,0,36
7,1,1,10,0,20,79,10,0,36
7,1,1,10,0,11,56,11,0,36
7,1,1,10,0,18,26,50,0,36
7,1,1,10,0,5,53,22,0,36
7,1,1,10,0,2,OTHERS,19,0,36
7,1,1,10,0,1,4,17,0,36
7,1,1,10,0,16,OTHERS,29,0,36
7,1,1,10,0,18,OTHERS,10,0,36
7,1,1,10,0,10,129,10,0,36
7,1,1,10,0,6,79,12,0,36
7,1,1,10,0,116,OTHERS,33,0,36
7,1,1,10,0,11,129,10,0,36
7,1,1,10,0,8,129,10,0,36
7,1,1,10,0,22,129,20,0,36
7,1,1,10,0,14,102,16,0,36
7,1,1,10,0,10,102,58,0,36
7,1,1,10,0,31,4,44,0,36
7,1,1,10,0,1,79,10,0,46
7,1,1,10,0,7,53,15,0,50
7,1,1,10,0,84,53,15,0,36
7,1,1,10,0,84,53,15,0,36
7,1,1,10,0,19,26,33,0,36
7,1,1,10,0,22,OTHERS,25,0,29
7,1,1,10,0,6,129,32,0,23
7,1,1,10,0,34,79,10,0,36
7,1,1,10,0,44,OTHERS,74,0,36
7,1,1,10,0,28,OTHERS,28,0,36
7,1,1,10,0,11,53,17,0,36
7,1,1,10,0,34,129,10,0,32
7,1,1,10,0,10,26,31,0,36
7,1,1,10,0,22,140,24,0,36
7,1,1,10,0,27,OTHERS,24,0,27
7,1,1,10,0,10,OTHERS,18,0,36
7,1,1,10,0,20,53,35,0,36
7,1,1,10,0,87,OTHERS,37,0,36
7,1,1,10,0,1,140,19,0,30
7,1,1,10,0,74,140,80,0,36
7,1,1,10,0,12,129,10,0,36
7,1,1,10,0,39,OTHERS,45,0,36
7,1,1,10,0,75,57,23,0,40
7,1,1,10,0,33,OTHERS,78,0,36
7,1,1,10,0,112,OTHERS,80,0,36
7,1,1,10,0,26,OTHERS,10,0,32
7,1,1,10,0,19,26,25,0,36
7,1,1,10,0,50,53,19,0,36
7,1,1,10,0,22,53,15,0,36
7,1,1,10,0,3,26,29,0,36
7,1,1,10,0,7,4,80,0,36
7,1,1,10,0,20,56,31,0,36
7,1,1,10,0,29,56,41,0,36
7,1,1,10,0,6,129,40,0,39
7,1,1,10,0,41,56,11,0,31
7,1,1,10,0,59,OTHERS,16,0,36
7,1,1,10,0,13,26,39,0,36
7,1,1,10,0,47,OTHERS,18,0,36
7,1,1,10,0,4,26,0,0,36
7,1,1,10,0,7,140,0,0,36
7,1,1,10,0,22,140,0,0,32
7,1,1,10,0,2,102,24,0,36
7,1,1,10,0,20,OTHERS,10,0,26
7,1,1,10,0,22,OTHERS,80,0,26
7,1,1,10,0,82,26,45,0,36
7,1,1,10,0,7,26,23,0,36
7,1,1,10,0,13,118,10,0,33
7,1,1,10,0,22,140,27,0,48
7,1,1,10,0,3,118,10,0,36
7,1,1,10,0,13,118,24,0,36
7,1,1,10,0,18,118,40,0,36
7,1,1,10,0,9,129,24,0,36
7,1,1,10,0,17,53,19,0,36
7,1,1,10,0,26,OTHERS,15,0,36
7,1,1,10,0,23,OTHERS,80,0,36
7,1,1,10,0,36,OTHERS,30,0,36
7,1,1,10,0,7,OTHERS,21,0,36
7,1,1,10,0,41,118,10,0,36
7,1,1,10,0,2,118,22,0,36
7,1,1,10,0,6,140,10,0,46
7,1,1,10,0,11,140,10,0,27
7,1,1,10,0,26,102,14,0,44
7,1,1,10,0,21,26,23,0,36
7,1,1,10,0,16,OTHERS,33,0,36
7,1,1,10,0,20,129,12,0,31
7,1,1,0,0,1,79,20,0,36
7,1,1,0,0,2,53,20,0,36
7,1,1,0,0,4,118,20,0,36
7,1,1,0,0,6,118,20,0,36
7,1,1,0,0,6,118,20,0,36
7,1,1,0,0,2,57,20,0,36
7,1,1,0,0,2,57,20,0,36
7,1,1,0,0,4,118,20,0,36
10,1,1,25,0,5,57,28,10.64,48
10,1,1,25,0,7,OTHERS,58,22.04,48
12,0,1,25,0,62,OTHERS,50,20,36
12,0,1,25,0,58,OTHERS,42,16.8,36
13,0,1,22,0,18,118,0.77,0.22,48
13,0,1,22,0,17,118,0.77,0.22,48
13,0,1,22,0,18,118,0.77,0.22,48
13,0,1,22,0,19,118,0.77,0.22,48
13,0,1,22,0,17,118,0.77,0.22,48
13,0,1,22,0,25,118,0.77,0.22,48
13,0,1,22,0,19,118,0.77,0.22,48
13,0,1,22,0,19,118,0.77,0.22,48
13,0,1,22,0,23,118,0.77,0.22,48
13,0,1,22,0,20,118,0.77,0.22,48
13,0,1,22,0,22,118,0.77,0.22,48
13,0,1,22,0,116,118,7.25,2.03,48
13,0,1,22,0,22,118,17.53,4.91,48
13,0,1,22,0,109,118,14.71,4.13,48
13,0,1,22,0,54,118,1.03,0.29,48
9,0,1,8,0,11,57,30,10.5,42
9,0,1,8,0,13,26,26,9.1,45
9,0,1,8,0,78,OTHERS,40,14,51
9,0,1,8,0,7,53,26,9.1,45
9,0,1,8,0,27,OTHERS,37,12.95,37
9,0,1,8,0,3,129,18,6.3,55
9,0,1,8,0,10,OTHERS,22,7.7,36
9,0,1,8,0,10,129,22,7.7,42
9,0,1,8,0,1,79,18,6.3,38
9,0,1,8,0,7,129,22,7.7,36
9,0,1,8,0,64,129,22,7.7,36
9,0,1,8,0,11,129,22,7.7,29
9,0,1,8,0,13,OTHERS,40,14,36
9,0,1,8,0,25,26,40,14,47
9,0,1,8,0,6,102,22,7.7,30
9,0,1,8,0,11,129,22,7.7,36
9,0,1,8,0,6,102,18,6.3,32
9,0,1,8,0,66,57,30,10.5,33
9,0,1,8,0,10,129,22,7.7,55
9,0,1,25,0,15,140,96,33.6,40
9,0,1,25,0,15,140,96,33.6,44
9,0,1,25,0,4,53,36,12.6,27
9,0,1,25,0,64,OTHERS,87,30.45,36
9,0,1,25,0,22,OTHERS,27,57.4,35
9,0,1,25,0,24,26,58,20.3,33
9,0,1,25,0,38,OTHERS,58,20.3,42
9,0,1,25,0,32,26,58,20.3,36
9,0,1,8,0,35,129,22,7.7,36
2,0,1,9,0,6,118,17.55,4.39,33
2,0,1,9,0,22,118,27,79.63,36
2,0,1,9,0,18,118,17.55,4.39,28
2,0,1,9,0,9,118,22.1,5.53,36
2,0,1,9,0,14,118,17.55,4.39,38
2,0,1,9,0,40,118,61.1,15.28,27
2,0,1,9,0,5,118,17.55,4.39,30
2,0,1,9,0,11,118,34,8.5,41
2,0,1,9,0,21,118,22.1,5.53,28
2,0,1,9,0,10,118,30.55,7.64,26
2,0,1,9,0,12,118,29.9,7.47,41
2,0,1,17,0,7,118,32.5,8.13,39
2,0,1,17,0,5,118,31.85,7.96,53
2,0,1,17,0,21,118,59.15,14.79,32
2,0,1,17,0,8,118,24.05,6.01,36
2,0,1,17,0,12,118,54.6,13.65,28
2,0,1,17,0,42,118,54.6,13.65,36
2,0,1,13,0,7,118,63.7,15.93,36
2,0,1,13,0,5,118,27.95,6.99,31
2,0,1,13,0,62,118,27,44.69,23
2,0,1,4,0,22,118,27,63.21,36
2,0,1,4,0,22,118,27,46.96,36
2,0,1,4,0,22,118,27,63.21,36
2,0,1,4,0,22,118,27,63.21,28
2,0,1,4,0,22,118,27,63.21,31
2,0,1,4,0,22,118,27,46.96,43
6,1,1,16,0,21,140,19.8,11.88,48
6,1,1,16,0,35,OTHERS,9.9,5.94,52
6,1,1,16,0,7,4,49.5,29.7,36
6,1,1,16,0,2,129,19.8,11.88,31
6,1,1,16,0,60,OTHERS,19.8,11.88,43
6,1,1,16,0,11,140,59.4,35.64,42
6,1,1,16,0,19,140,49.5,29.7,55
6,1,1,16,0,6,79,0,23.76,30
6,1,1,16,0,29,4,49.5,29.7,33
6,1,1,16,0,29,OTHERS,49.5,29.7,31
6,1,1,16,0,87,OTHERS,9.9,5.94,39
6,1,1,16,0,22,OTHERS,9.9,5.94,25
6,1,1,16,0,22,OTHERS,9.9,5.94,24
6,1,1,16,0,13,140,59.4,35.64,31
6,1,1,16,0,14,OTHERS,29.7,17.82,30
6,1,1,16,0,69,OTHERS,39.6,23.76,34
6,1,1,16,0,14,4,49.5,29.7,41
6,1,1,16,0,6,79,39.6,23.76,30
6,1,1,16,0,27,79,39.6,23.76,41
6,1,1,16,0,17,79,69.3,41.58,31
6,1,1,16,0,4,79,0,17.82,31
6,1,1,16,0,8,OTHERS,29.7,17.82,36
6,1,1,16,0,19,4,49.5,29.7,44
6,1,1,16,0,22,OTHERS,49.5,29.7,43
6,1,1,16,0,39,OTHERS,39.6,23.76,49
6,1,1,16,0,7,4,49.5,29.7,27
6,1,1,16,0,52,4,79.2,47.52,31
6,1,1,16,0,31,129,69.3,41.58,33
6,1,1,16,0,44,OTHERS,59.4,35.64,43
6,1,1,16,0,12,140,89.1,53.46,45
6,1,1,16,0,14,OTHERS,89.1,53.46,24
6,1,1,16,0,7,79,59.4,35.64,53
7,1,1,1,0,7,129,26,0,36
7,1,1,1,0,41,OTHERS,85,0,36
7,1,1,1,0,15,102,37,0,36
7,1,1,1,0,10,OTHERS,27,0,36
7,1,1,1,0,13,53,30,0,36
7,1,1,1,0,18,53,35,0,36
7,1,1,1,0,6,56,91,0,36
7,1,1,1,0,16,53,30,0,36
7,1,1,1,0,16,53,41,0,36
7,1,1,1,0,19,129,20,0,45
7,1,1,1,0,54,OTHERS,51,0,36
7,1,1,1,0,109,OTHERS,56,0,36
7,1,1,1,0,9,79,20,0,34
7,1,1,1,0,38,4,47,0,36
7,1,1,1,0,15,53,20,0,36
7,1,1,1,0,37,OTHERS,52,0,45
7,1,1,1,0,22,OTHERS,83,0,36
7,1,1,1,0,32,26,54,0,36
7,1,1,1,0,12,OTHERS,32,0,36
7,1,1,1,0,22,OTHERS,59,0,36
7,1,1,1,0,38,129,24,0,36
7,1,1,1,0,48,79,20,0,29
7,1,1,1,0,11,129,20,0,36
7,1,1,1,0,25,118,70,0,36
7,1,1,1,0,70,OTHERS,26,0,36
7,1,1,1,0,17,OTHERS,27,0,36
7,1,1,1,0,22,4,27,0,36
7,1,1,1,0,61,OTHERS,27,0,36
7,1,1,1,0,17,OTHERS,27,0,36
7,1,1,1,0,9,118,95,0,36
7,1,1,1,0,33,53,20,0,36
7,1,1,1,0,22,26,33,0,36
7,1,1,1,0,24,26,81,0,49
7,1,1,1,0,31,OTHERS,20,0,27
7,1,1,1,0,10,129,36,0,36
7,1,1,1,0,74,140,75,0,33
7,1,1,1,0,40,OTHERS,27,0,36
7,1,1,1,0,70,OTHERS,27,0,28
7,1,1,1,0,9,53,26,0,36
7,1,1,1,0,9,4,29,0,36
7,1,1,1,0,6,OTHERS,28,0,36
7,1,1,1,0,11,129,20,0,33
7,1,1,1,0,83,102,20,0,36
7,1,1,1,0,10,129,22,0,36
7,1,1,1,0,27,102,22,0,36
7,1,1,1,0,38,129,27,0,36
7,1,1,1,0,22,56,33,0,36
7,1,1,1,0,23,129,20,0,36
7,1,1,10,0,1,79,10,0,36
7,1,1,10,0,40,118,10,0,36
7,1,1,10,0,69,129,28,0,42
7,1,1,10,0,1,26,20,0,36
7,1,1,10,0,10,118,30,0,36
7,1,1,10,0,12,102,10,0,36
7,1,1,10,0,1,57,16,0,36
7,1,1,10,0,112,140,11,0,36
7,1,1,10,0,6,OTHERS,69,0,36
7,1,1,10,0,12,26,20,0,36
7,1,1,10,0,33,79,10,0,36
7,1,1,10,0,9,56,24,0,36
7,1,1,10,0,5,140,16,0,48
7,1,1,10,0,25,OTHERS,80,0,36
7,1,1,10,0,3,79,10,0,36
7,1,1,10,0,10,79,10,0,37
7,1,1,10,0,17,53,46,0,36
7,1,1,10,0,22,OTHERS,42,0,36
7,1,1,10,0,17,129,11,0,42
7,1,1,10,0,17,79,10,0,36
7,1,1,10,0,3,79,12,0,45
7,1,1,10,0,22,OTHERS,10,0,28
7,1,1,10,0,29,79,14,0,36
7,1,1,10,0,114,OTHERS,80,0,36
7,1,1,10,0,46,53,14,0,54
7,1,1,10,0,25,OTHERS,72,0,50
7,1,1,10,0,8,57,10,0,39
7,1,1,10,0,4,118,34,0,36
7,1,1,10,0,47,OTHERS,41,0,36
7,1,1,10,0,1,OTHERS,18,0,45
7,1,1,10,0,8,57,34,0,36
7,1,1,10,0,19,OTHERS,65,0,36
7,1,1,10,0,3,OTHERS,28,0,36
7,1,1,10,0,53,26,27,0,36
7,1,1,10,0,22,OTHERS,41,0,36
7,1,1,10,0,34,57,17,0,40
7,1,1,10,0,88,OTHERS,52,0,36
7,1,1,10,0,14,4,42,0,36
7,1,1,10,0,18,OTHERS,33,0,36
7,1,1,10,0,44,53,18,0,36
7,1,1,10,0,53,102,14,0,33
7,1,1,10,0,10,102,14,0,36
7,1,1,10,0,56,OTHERS,12,0,36
7,1,1,10,0,10,102,13,0,36
7,1,1,10,0,12,129,11,0,36
7,1,1,10,0,11,118,49,0,36
7,1,1,10,0,25,129,11,0,36
7,1,1,10,0,53,OTHERS,72,0,36
7,1,1,10,0,47,OTHERS,72,0,36
7,1,1,10,0,3,102,21,0,36
7,1,1,10,0,22,79,20,0,36
7,1,1,10,0,5,4,34,0,36
7,1,1,10,0,22,140,58,0,38
7,1,1,10,0,14,102,10,0,36
7,1,1,10,0,2,56,12,0,36
7,1,1,10,0,10,57,10,0,36
7,1,1,10,0,22,4,30,0,36
7,1,1,10,0,39,OTHERS,16,0,36
7,1,1,10,0,60,118,53,0,36
7,1,1,10,0,28,118,13,0,35
7,1,1,10,0,112,OTHERS,80,0,24
7,1,1,10,0,43,79,10,0,36
7,1,1,10,0,17,118,40,0,36
7,1,1,10,0,20,53,11,0,26
7,1,1,10,0,17,118,31,0,36
7,1,1,10,0,11,26,20,0,36
7,1,1,10,0,3,26,21,0,36
7,1,1,10,0,19,OTHERS,80,0,36
7,1,1,10,0,43,118,14,0,36
7,1,1,10,0,15,118,59,0,36
7,1,1,10,0,36,102,17,0,36
7,1,1,10,0,6,129,49,0,36
7,1,1,10,0,3,79,17,0,36
7,1,1,10,0,49,102,10,0,26
7,1,1,10,0,2,118,10,0,36
7,1,1,0,0,65,118,33,0,36
7,1,1,0,0,6,OTHERS,20,0,29
7,1,1,0,0,4,OTHERS,20,0,36
7,1,1,0,0,5,118,21,0,36
7,1,1,0,0,22,OTHERS,70,0,36
7,1,1,0,0,22,26,22,0,36
7,1,1,0,0,22,OTHERS,40,0,36
7,1,1,0,0,16,118,20,0,36
7,1,1,0,0,6,118,20,0,36
7,1,1,0,0,2,OTHERS,28,0,36
7,1,1,0,0,6,79,20,0,36
7,1,1,0,0,4,26,20,0,44
7,1,1,0,0,5,OTHERS,21,0,36
7,1,1,0,0,3,26,0,0,36
7,1,1,0,0,55,140,20,0,32
7,1,1,0,0,3,79,20,0,36
7,1,1,0,0,2,102,23,0,36
7,1,1,0,0,11,118,20,0,36
7,1,1,0,0,30,57,20,0,36
7,1,1,0,0,9,118,20,0,36
8,0,1,25,0,24,56,31,12.4,36
8,0,1,25,0,2,56,31,12.4,36
10,1,1,25,0,6,OTHERS,58,22.04,48
10,1,1,25,0,22,OTHERS,27,41.42,48
10,1,1,25,0,9,OTHERS,75,28.5,48
12,0,1,25,0,45,OTHERS,42,16.8,52
12,0,1,25,0,92,OTHERS,31,12.4,37
12,0,1,25,0,2,OTHERS,15,6,44
12,0,1,25,0,14,OTHERS,15,6,47
12,0,1,25,0,38,OTHERS,15,6,32
13,0,1,22,0,29,118,1.03,0.29,48
13,0,1,22,0,37,118,3.03,0.85,48
13,0,1,22,0,10,118,7.71,2.16,48
13,0,1,22,0,22,118,0.32,0.09,48
13,0,1,22,0,22,118,35.21,9.87,48
9,0,1,8,0,9,26,35,12.25,47
